accountId,date,name,amount,description,paymentChannel,type,Explaination,transactionId,AssignedCategory,ConfidenceScore,AccountNumber,TypeOfTransaction,Payee,Taxes,Type of Transaction,Payee/Vendor,Category,Account Number,Tax,Memo/Notes
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/26/2025,SHAW CABLESYSTEMS,-91.84,SHAW CABLESYSTEMS,online,place,"- Explanation: The transaction is categorized as ""68600 Utilities"" because the name ""SHAW CABLESYSTEMS"" is a well-known utility company that provides cable and internet services, and the payment channel is online, which suggests a regular bill payment.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: SHAW CABLESYSTEMS

- Taxes: Out of Scope

- Confidence Score: 90",3kELNnnaweSN1Jjd97gMux7B6PkgL7U7pYbLP,68600 Utilities,90,68600,Expense,SHAW CABLESYSTEMS,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/26/2025,CITY OF VAN PAYBYPHONE,-0.57,CITY OF VAN PAYBYPHONE PA,in store,place,"- Explanation: This transaction is categorized as ""68600 Utilities"" because the name ""CITY OF VAN PAYBYPHONE"" suggests a payment for a utility service, likely a parking fee, and the amount is a small debit.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 80",RD58KAAgRBSb1rPL0wvxT753JDZag5c4DAvB8,68600 Utilities,80,68600,Expense,CITY OF VAN,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/26/2025,SHAW CABLESYSTEMS,-91.84,SHAW CABLESYSTEMS,online,place,"- Explanation: The transaction is categorized as ""68600 Utilities"" because the name ""SHAW CABLESYSTEMS"" is a well-known utility company that provides cable and internet services. The amount is negative, indicating a payment made to the company, which further supports the categorization as a utility expense.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: SHAW CABLESYSTEMS

- Taxes: Out of Scope

- Confidence Score: 95",QLZb7kkgRqSxnjM6DXAot1Mbx9Pv3MSzm0Zdy,68600 Utilities,95,68600,Expense,SHAW CABLESYSTEMS,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/26/2025,Amazon,-146.88,AMZN Mktp CA*TT52I3AD3,online,digital,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""Amazon"" is a well-known online retailer that sells a wide range of products, including salon supplies. The description ""AMZN Mktp CA*TT52I3AD3"" suggests that the transaction is related to an Amazon Marketplace purchase in Canada. The payment channel is online, which is consistent with an Amazon purchase. The type is digital, which also supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: Amazon

- Taxes: Out of Scope

- Confidence Score: 80",3kELNnnaweSN1Jjd97gRCYa6YqvykzhL6BoxO,Cost of Goods Sold:Salon Supplies:Supplies and Materials,80,50100,Expense,Amazon,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/26/2025,CHOICES YALETOWN # 907,-3.14,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, and the payment channel is ""in store"", which further supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",Knr84PPgNwiqmyKX1anBi04Q0Xyv5VUNM7EXJ,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/26/2025,CHOICES YALETOWN # 907,-3.14,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, and the payment channel is ""in store"", which further supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",yDZjE441pxS5b1AEVQrmsmRQm9jBKLiaExpM7,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/26/2025,CITY OF VAN PAYBYPHONE,-5.11,CITY OF VAN PAYBYPHONE,in store,place,"- Explanation: This transaction is categorized as ""68600 Utilities"" because the name ""CITY OF VAN PAYBYPHONE"" suggests a payment for a utility service, likely a parking or other municipal service, and the amount is a small debit, consistent with a utility payment.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 80",k936jyykpPtQx0X7JaLeuLbkLgDEqeCELBojB,68600 Utilities,80,68600,Expense,CITY OF VAN,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/26/2025,PREAUTHORIZED PAYMENT,9670.35,PREAUTHORIZED PAYMENT,other,special,"- Explanation: The transaction is a pre-authorized payment, which suggests that it is a scheduled payment made to a vendor or service provider. The amount is $9670.35, and the payment channel is ""other"", indicating that it may not be a traditional payment method.

- AccountNumber: 20000

- Category: 20000 Accounts Payable

- TypeOfTransaction: Expense

- Payee: Nill

- Taxes: Out of Scope

- Confidence Score: 80",D9y84xx0RMtM5Lk0omd7s4n14KyAJYUgj3w6z,20000 Accounts Payable,80,20000,Expense,Nill,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/26/2025,Amazon,-146.88,AMZN Mktp CA*TT52I3AD3,online,digital,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""Amazon"" suggests a purchase of supplies or materials, and the amount is a negative value, indicating an expense. The description ""AMZN Mktp CA*TT52I3AD3"" also suggests an online marketplace purchase.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: Amazon

- Taxes: Out of Scope

- Confidence Score: 80",VB7oxXXg8kh13J9qybpvsVgxV8qLMvCkZL48n,Cost of Goods Sold:Salon Supplies:Supplies and Materials,80,50100,Expense,Amazon,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/26/2025,CHOICES YALETOWN # 907,-3.14,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, and the payment channel is ""in store"", which further supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",MXa8bBBgRLSjdkAqVK3XT81q8Yx0KwfP4VXq5,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/26/2025,CHOICES YALETOWN # 907,-3.14,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is a small expense, which is consistent with purchasing supplies or materials.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 80",OwJ84yyEX1t06vPdKVR7uEymEjorO7h4L3xDg,Cost of Goods Sold:Salon Supplies:Supplies and Materials,80,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/26/2025,CITY OF VAN PAYBYPHONE,-5.11,CITY OF VAN PAYBYPHONE,in store,place,"- Explanation: This transaction is categorized as ""68600 Utilities"" because the name ""CITY OF VAN PAYBYPHONE"" suggests a payment for a utility service, likely a parking or traffic-related fine, and the amount is a small negative value, indicating a payment or expense.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 90",EVKn4ddjRMug3DdpqzweSakAaqyVM6FEjaQvZ,68600 Utilities,90,68600,Expense,CITY OF VAN,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/26/2025,PREAUTHORIZED PAYMENT,9670.35,PREAUTHORIZED PAYMENT,other,special,"- Explanation: The transaction is a pre-authorized payment, which suggests it's an automatic payment made to a vendor or service provider. The amount is significant, indicating it could be a payment for a substantial service or bill.

- AccountNumber: 20000

- Category: 20000 Accounts Payable

- TypeOfTransaction: Expense

- Payee: Nill

- Taxes: Out of Scope

- Confidence Score: 80",eZL9bDDPadS0vXP8aA9Ouy49yvp3MOIay1n5P,20000 Accounts Payable,80,20000,Expense,Nill,Out of Scope,,,,,,
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,2/25/2025,Phorest Pay-Pho MSP,1214.32,Phorest Pay-Pho  MSP,other,special,"- Explanation: The transaction is categorized as ""Cash Clearing Account"" because the name ""Phorest Pay-Pho MSP"" and description ""Phorest Pay-Pho  MSP"" suggest a payment processing service, and the amount is a positive value, indicating a deposit or transfer into the account.

- AccountNumber: 10000

- Category: Cash Clearing Account

- TypeOfTransaction: Transfer

- Payee: Nill

- Taxes: Out of Scope

- Confidence Score: 90",VB7oxXXg8kh13J9qybpVU637xBM0Z3UXN795Z,Cash Clearing Account,90,10000,Transfer,Nill,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/25/2025,ANGUS T (YALETOWN),-13.12,SQ *ANGUS T (YALETOWN),in store,place,"- Explanation: This transaction is categorized as ""Meals and Entertainment"" because the name ""ANGUS T (YALETOWN)"" suggests a restaurant or food establishment, and the payment channel is ""in store"", indicating a physical purchase.

- AccountNumber: 64300

- Category: 64300 Meals and Entertainment

- TypeOfTransaction: Expense

- Payee: ANGUS T (YALETOWN)

- Taxes: Out of Scope

- Confidence Score: 90",Lp48YqqMR6szyK1geQBRHg1v4NKyD1cmeA98D,64300 Meals and Entertainment,90,64300,Expense,ANGUS T (YALETOWN),Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/25/2025,CHOICES YALETOWN # 907,-3.14,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, and the payment channel is ""in store"", which further supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",Knr84PPgNwiqmyKX1an0tDK6QY5E7KU1R30N1,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/25/2025,CITY OF VAN PAYBYPHONE,-2.65,CITY OF VAN PAYBYPHONE PA,in store,place,"- Explanation: This transaction is categorized as ""68600 Utilities"" because the name ""CITY OF VAN PAYBYPHONE"" suggests a payment for a utility service, and the description ""CITY OF VAN PAYBYPHONE PA"" further supports this interpretation. The payment channel ""in store"" and type ""place"" also imply a physical location, which is consistent with a utility payment.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 90",yDZjE441pxS5b1AEVQrkUa7VQvKEb7u3Nk0ag,68600 Utilities,90,68600,Expense,CITY OF VAN,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/25/2025,CITY OF VAN PAYBYPHONE,-5.11,CITY OF VAN PAYBYPHONE PA,in store,place,"- Explanation: This transaction is categorized as ""68600 Utilities"" because the name ""CITY OF VAN PAYBYPHONE"" suggests a payment for a utility service, and the description ""CITY OF VAN PAYBYPHONE PA"" further supports this interpretation. The payment channel ""in store"" and type ""place"" also imply an in-person transaction, which is consistent with paying a utility bill.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 90",AbqrR88k0MsLKdR0yjNBiraZR3pJdaIbq8djB,68600 Utilities,90,68600,Expense,CITY OF VAN,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/25/2025,CITY OF VAN PAYBYPHONE,-5.11,CITY OF VAN PAYBYPHONE PA,in store,place,"- Explanation: This transaction is categorized as ""68600 Utilities"" because the name ""CITY OF VAN PAYBYPHONE"" suggests a payment for a utility service, and the description ""CITY OF VAN PAYBYPHONE PA"" further supports this interpretation. The payment channel ""in store"" and type ""place"" also imply a physical location for the transaction, which is consistent with a utility payment.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 90",k936jyykpPtQx0X7JaLBHnmXkQqOymU37xMEp,68600 Utilities,90,68600,Expense,CITY OF VAN,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/25/2025,CITY OF VAN-BYLAW FINE PM,-46,CITY OF VAN-BYLAW FINE PM,in store,place,"- Explanation: The transaction is categorized as ""Uncategorized Expense"" because it involves a payment to the City of Vancouver for a bylaw fine, which does not fit into any of the other specific expense categories.

- AccountNumber: 70000

- Category: Uncategorized Expense

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 80",60nP7eewDMcrm5PNdpLAI6OmQXKEYOUyxvMYp,Uncategorized Expense,80,70000,Expense,CITY OF VAN,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/25/2025,ANGUS T (YALETOWN),-13.12,SQ *ANGUS T (YALETOWN),in store,place,"- Explanation: This transaction is categorized as ""64300 Meals and Entertainment"" because the name ""ANGUS T (YALETOWN)"" suggests a restaurant or food establishment, and the payment channel is ""in store"", indicating a physical purchase. The amount is also relatively small, consistent with a meal or snack purchase.

- AccountNumber: 64300

- Category: 64300 Meals and Entertainment

- TypeOfTransaction: Expense

- Payee: ANGUS T (YALETOWN)

- Taxes: Out of Scope

- Confidence Score: 90",d86njLL1abs5qoMJPkngUjBMqQv09BFyeEMNL,64300 Meals and Entertainment,90,64300,Expense,ANGUS T (YALETOWN),Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/25/2025,CHOICES YALETOWN # 907,-3.14,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, and the payment channel is ""in store"", which further supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",pRvqVxxrpKckbArPz9BxFbYq1eAP5YfZkzB63,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/25/2025,CITY OF VAN PAYBYPHONE,-2.65,CITY OF VAN PAYBYPHONE PA,in store,place,"- Explanation: This transaction is categorized as ""68600 Utilities"" because the name ""CITY OF VAN PAYBYPHONE"" suggests a payment for a utility service, and the description ""CITY OF VAN PAYBYPHONE PA"" further supports this interpretation. The payment channel ""in store"" and type ""place"" also imply a physical location, which is consistent with a utility payment.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 90",nMkmrAA0p3so7rnO3xPvHpL9Ky8owLt0eLdaA,68600 Utilities,90,68600,Expense,CITY OF VAN,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/25/2025,CITY OF VAN PAYBYPHONE,-5.11,CITY OF VAN PAYBYPHONE PA,in store,place,"- Explanation: The transaction is categorized as ""68600 Utilities"" because the name ""CITY OF VAN PAYBYPHONE"" suggests a payment for utilities, and the description ""CITY OF VAN PAYBYPHONE PA"" further supports this categorization. The amount is negative, indicating an expense.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 90",Ndx8X33mRDSqwArYboyLtDY5ad6pNYUxavqdL,68600 Utilities,90,68600,Expense,CITY OF VAN,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/25/2025,CITY OF VAN PAYBYPHONE,-5.11,CITY OF VAN PAYBYPHONE PA,in store,place,"- Explanation: This transaction is categorized as ""68600 Utilities"" because the name ""CITY OF VAN PAYBYPHONE"" suggests a payment to the city for utilities, and the description ""CITY OF VAN PAYBYPHONE PA"" further supports this. The payment channel is ""in store"" and the type is ""place"", which is consistent with a utility payment.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 90",XyVQoXXgavi9KZj3rmQ4CXxbnyNBvxt0mqeXz,68600 Utilities,90,68600,Expense,CITY OF VAN,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/25/2025,CITY OF VAN-BYLAW FINE PM,-46,CITY OF VAN-BYLAW FINE PM,in store,place,"- Explanation: The transaction is categorized as ""Uncategorized Expense"" because it involves a payment to the City of Vancouver for a bylaw fine, which does not fit into any of the other specific expense categories.

- AccountNumber: 70000

- Category: Uncategorized Expense

- TypeOfTransaction: Expense

- Payee: CITY OF VAN

- Taxes: Out of Scope

- Confidence Score: 80",mOKD8kkvpBTY4yJVEL1ntA6X5YVZ76f3xqzeN,Uncategorized Expense,80,70000,Expense,CITY OF VAN,Out of Scope,,,,,,
